,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230
34436,,,,,,2219.0,0.0,,,,,,0.0,,,,,,,,336.0,420.0,,10.0,296.0,,,133.12,,,,,,,0.0,,,10254.0,,,,,,0.0,,,,,,,,,,,,,3.669515,,,,,,,,9.0,,,,,,,,122,0.0,,266728.0,,0.0,,,6446.01,,10.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,96.0,-382638.4,,,,,,1625.0,,,,12.0,,31491.0,,,,,,,0.0,294675.0,317964.0,,,,,,0.0,,,0.0,9.0,,,,,86408.0,,,,1151488.0,,,,,,,44.0,,,182214.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AhzOj17IEC,2Knk1KF,,taul,1K8T,TLkP,AAScNhj,AnFl2Mwxzd,feR1v9x,,_YSY,9_Y1,zfpA,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,2f9HWGU,,XTbPUYD,AqAh,cJvF,FzaX,CjQAfvB,oslk,JaZwBif,LM8l689qOp,,ELof,7aLG,RAYp,55YFVY9,mj86,
12701,,,,,,1393.0,0.0,,,,,,0.0,,,,,,,,124.0,155.0,,6.0,0.0,,,200.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.141636,,,,,,,,9.0,,,,,,,3.0,26,0.0,,130280.0,,0.0,,,4225.92,,5.0,,8.0,,,,,,,,,5214.0,,,,,,,,,,,,,,,88.0,,,168.0,16444.72,,,,,,670.0,,,,0.0,,0.0,4.0,,,,,,0.0,25200.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,4760.0,,,,95492.0,,,,,,,10.0,,,15138.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,276.0,,,npOBcmzkzH,RO12,,taul,1K8T,AHgj,eDdnaaX,r83_sZi,,,dyLz,9_Y1,6TCl,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,3Yl4,cJvF,FzaX,Dw7YjZW,oslk,oCzEVaf,LM8l689qOp,,,uWr3,RAYp,F2FyR07IdsN7I,,
35676,,,,,,1960.0,7.0,,,,,,92.0,,,,,,,,620.0,775.0,,2.0,216.0,,,133.12,,,,,,,0.0,,,584940.0,,,,,,0.0,,,,,,,,,,,,,6.240547,,,,,,,,9.0,,,,,,,,50,56.0,,439224.0,,0.0,,,5284.53,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,184.0,143000.0,,,,,,2175.0,,,,168.0,,2592.0,-30.0,,,,,,0.0,755540.0,207090.0,,,,,,220.0,,,0.0,0.0,,,,,1533.0,,,,1633068.0,,,,,,,150.0,,,7326.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,52Iq9ayE15,RO12,SEuy,taul,1K8T,lK27,ORzyZ8I,N4xbMThNdK,qTMDmpF,smXZ,7Imq,9_Y1,000J,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,UJmGoow,,TDcECyH,QWzL,UYBR,FzaX,KPaRa8C,oslk,l_freV4,LM8l689qOp,,kG3k,7P5s,RAYp,F2FyR07IdsN7I,mj86,
34089,,,,,,2695.0,14.0,,,,,,80.0,,,,,,,,212.0,265.0,,4.0,72.0,,,329.28,,,,,,,0.0,,,6649080.0,,,,,,0.0,,,,,,,,,,,,,6.182867,,,,,,,,18.0,,,,,,,6.0,34,35.0,,2630256.0,,0.0,,,57846.3,,25.0,,10.0,,,,,,,,,168837.0,,,,,,,,,,,,,,,48.0,,,56.0,42097.6,,,,,,875.0,,,,90.0,,19143.0,-28.0,,,,,,0.0,2705025.0,253982.0,,,,,,1515.0,,,0.0,9.0,,,,,62265.0,,,,9824360.0,,,,,,,24.0,,,136836.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,2jiWq69cTy,RO12,,taul,1K8T,pdks,cGZ4XxH,6JeJzqR,,,XLnl,9_Y1,0A_v,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,Z1MC,cJvF,FzaX,9Ud87dl,oslk,G6q7kpB,LM8l689qOp,,,PM2D,RAYp,F2FyR07IdsN7I,,
21261,,,,,,987.0,14.0,,,,,,1208.0,,,,,,,,148.0,185.0,,2.0,8.0,,,286.8,,,,,,,0.0,,,807084.0,,,,,,0.0,,,,,,,,,,,,,2.747276,,,,,,,,18.0,,,,,,,6.0,138,329.0,,5529600.0,,0.0,,,98550.91,,0.0,,2.0,,,,,,,,,432327.0,,,,,,,,,,,,,,,32.0,,,64.0,109949.6,,,,,,520.0,,,,36.0,,16335.0,58.0,,,,,,0.0,8815650.0,2946.0,,,,,,2340.0,,,0.0,18.0,,,,,604800.0,,,,10385720.0,,,,,,,42.0,,,36690.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,npOBcmzkzH,2Knk1KF,SEuy,taul,1K8T,tXti,PHNvXy8,_03xtaMIkZsn1,H9VYBgf,smXZ,M6St,9_Y1,4nnx,VpdQ,hAFG,NKv3VA1BpP,kIsH,,uKAI,L84s,Ie_5MZs,,ts7HvGh,,OFqdri0,_Qcc,UYBR,FzaX,UF16siJ,zCkv,APgdzOv,LM8l689qOp,,kG3k,Qcbd,6fzt,Zy3gnGM,am7c,
26173,,,,,,903.0,14.0,,,,,,1864.0,,,,,,,,192.0,240.0,,6.0,104.0,,,166.56,,,,,,,0.0,,,92376.0,,,,,,0.0,,,,,,,,,,,,,4.953856,,,,,,,,18.0,,,,,,,6.0,110,70.0,,537344.0,,0.0,,,25931.52,,25.0,,12.0,,,,,,,,,83343.0,,,,,,,,,,,,,,,56.0,,,56.0,-242182.4,,,,,,565.0,,,,60.0,,97848.0,,,,,,,0.0,202675.0,203734.0,,,,,,1595.0,,,0.0,9.0,,,,,330939.0,,,,1024512.0,,,,,,,14.0,,,123894.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,EsYq9aX0Db,2Knk1KF,SEuy,taul,1K8T,487l,1nw8HPr,77iJmpaB0e,jEc0Axz,smXZ,x3o3,9_Y1,Y9Bl,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,zCJOPyg,,beK4AFX,604y,UYBR,FzaX,lbrmS85,oslk,_szAaaM,jySVZNlOJy,,kG3k,uWr3,RAYp,55YFVY9,,
28283,,,,,,721.0,7.0,,,,,,1408.0,,,,,,,,148.0,185.0,,2.0,112.0,,,233.44,,,,,,,0.0,,,3008778.0,,,,,,0.0,,,,,,,,,,,,,5.969024,,,,,,,,9.0,,,,,,,,108,147.0,,296016.0,,0.0,,,142056.0,,30.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,8.0,429476.0,,,,,,495.0,,,,42.0,,109764.0,48.0,,,,,,0.0,534010.0,444706.0,,,,,,835.0,,,0.0,9.0,,,,,259014.0,,,,5414080.0,,,,,,,12.0,,,72144.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,uUdt0G8EIb,2Knk1KF,,taul,1K8T,Uk76,7c9SNLr,V6XUlxabJ4VaD,,,6HXF,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kq0ELEt,Kcak,UYBR,FzaX,mTP8jNM,oslk,bMSObSS,LM8l689qOp,,,fKCe,RAYp,55YFVY9,am7c,
37266,,,,,,1365.0,14.0,,,,,,2608.0,,,,,,,,224.0,280.0,,8.0,72.0,,,233.44,,,,,,,0.0,,,5215950.0,,,,,,0.0,,,,,,,,,,,,,2.36787,,,,,,,,36.0,,,,,,,6.0,202,42.0,,1305480.0,,0.0,,,49687.2,,25.0,,4.0,,,,,,,,,34641.0,,,,,,,,,,,,,,,48.0,,,40.0,-107941.2,,,,,,1265.0,,,,78.0,,81720.0,,,,,,,0.0,1781830.0,590696.0,,,,,,3045.0,,,0.0,9.0,,,,,684313.0,,,,8010120.0,,,,,,,44.0,,,533022.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,ypNt0Go8Lb,vuPfq6YcbX,,CiJDdr4TQ0rGERIS,1K8T,0Xwj,fhk21Ss,uPEdYI8RJ6,_VH7kYv,,hXmF,HLqf,t_4G,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,MeOIHRG3F9,,MaNIyxr,,LxWujd2,68Wu,cJvF,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,ELof,Qu4f,ZI9m,NoEd,am7c,
32506,,,,,,1337.0,7.0,,,,,,0.0,,,,,,,,164.0,205.0,,6.0,168.0,,,176.56,,,,,,,0.0,,,346920.0,,,,,,0.0,,,,,,,,,,,,,4.218543,,,,,,,,9.0,,,,,,,3.0,40,0.0,,873368.0,,0.0,,,64408.8,,10.0,,14.0,,,,,,,,,8496.0,,,,,,,,,,,,,,,48.0,,,40.0,30380.28,,,,,,615.0,,,,12.0,,171.0,16.0,,,,,,0.0,515070.0,901764.0,,,,,,30.0,,,0.0,0.0,,,,,821037.0,,,,3898088.0,,,,,,,8.0,,,1419714.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oyGrjIXt5a,RO12,,taul,1K8T,vsvk,BBmwWHr,ELRUn57,,,3dwG,9_Y1,EKFb,VpdQ,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAja5EA,GJCB,cJvF,FzaX,sTyQFhp,oslk,lJxNMua,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,
33381,,,,,,819.0,7.0,,,,,,624.0,,,,,,,,132.0,165.0,,0.0,32.0,,,220.08,,,,,,,0.0,,,1987260.0,,,,,,0.0,,,,,,,,,,,,,0.6126896,,,,,,,,27.0,,,,,,,3.0,38,56.0,,3340872.0,,0.0,,,162264.3,,20.0,,2.0,,,,,,,,,317367.0,,,,,,,,,,,,,,,32.0,,,40.0,1987056.0,,,,,,775.0,,,,24.0,,9252.0,,,,,,,0.0,5749900.0,541968.0,,,,,,6515.0,,,0.0,18.0,,,,,0.0,,,,10191200.0,,,,,,,30.0,,,280824.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,zcROj17IEC,RO12,,taul,1K8T,ZSv9,K6McVcA,Oe4E7cR6Kt,,,Z95q,9_Y1,iVbl,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,2MJv,UYBR,FzaX,OYHAk0_,oslk,qjNw0n7,jySVZNlOJy,,,7aLG,RAYp,F2FyR07IdsN7I,,
39380,,,,,,1743.0,7.0,,,,,,2804.0,,,,,,,,464.0,580.0,,16.0,232.0,,,176.56,,,,,,,0.0,,,1472490.0,,,,,,0.0,,,,,,,,,,,,,3.9241610000000002,,,,,,,,18.0,,,,,,,6.0,114,175.0,,1029376.0,,0.0,,,10322.76,,20.0,,28.0,,,,,,,,,150447.0,,,,,,,,,,,,,,,160.0,,,192.0,539264.0,,,,,,1080.0,,,,102.0,,32625.0,,,,,,,0.0,1011765.0,493962.0,,,,,,1920.0,,,0.0,18.0,,,,,163051.0,,,,3332200.0,,,,,,,56.0,,,42018.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,9hRmfo875g,RO12,,taul,1K8T,7gSz,EekctTK,Gai9lEF2Fr,qVbjWzS,,pGJd,9_Y1,_48V,,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,HXcPf0V,,11p4mKe,Xd_G,cJvF,FzaX,KgozTww,oslk,S46jtfg,LM8l689qOp,,ELof,3Cy4,RAYp,DU8B,am7c,
20845,,,,,,1057.0,7.0,,,,,,1772.0,,,,,,,,216.0,270.0,,8.0,72.0,,,66.88,,,,,,,0.0,,,9774.0,,,,,,0.0,,,,,,,6704.16,,,,,,1.5077969999999998,,,,,,,,18.0,,,,,,,,170,21.0,,17104.0,,0.0,,,3153.3,,15.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,32.0,-1780124.0,,,,,,635.0,,,,12.0,,13932.0,-24.0,,,,,,0.0,105715.0,16774.0,,,,,,115.0,,,0.0,18.0,,,,,30030.0,,,,208752.0,,,,,,,42.0,,,97494.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,JMGq9aXt5a,AERks4l,SEuy,b_3Q,1K8T,TyGl,fhk21Ss,_03xtaMIkZsn1,X_NdRy3,smXZ,oH7k,9_Y1,6TCl,VpdQ,sYC_,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,nlbpV6E,,EDSo6HG,,CWNEkY3,laBE,cJvF,,4UxGlow,QKW8DRm,catzS2D,,,kG3k,uWr3,ZI9m,ib5G6X1eUxUn6,am7c,
252,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,264.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.9656060000000002,,,,,,,,9.0,,,,,,,,20,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,-6.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,RO12,,taul,1K8T,lK27,wGQl2XU,EikB7tSol3,,,HTi9,9_Y1,z5Ry,VpdQ,zm5i,me75fM6ugJ,kIsH,,oT7d,Mtgm,NhsEn4L,,,,7WwuNea,fVFR,UYBR,,GOYYjZW,oslk,fEMQguc,,,,FSa2,RAYp,F2FyR07IdsN7I,,
35119,,,,,,1505.0,7.0,,,,,,5544.0,,,,,,,,208.0,260.0,,6.0,96.0,,,166.56,,,,,,,0.0,,,4192680.0,,,,,,0.0,,,,,,,,,,,,,5.903012,,,,,,,,9.0,,,,,,,,130,21.0,,161576.0,,0.0,,,31826.1,,10.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,56.0,-993788.0,,,,,,700.0,,,,78.0,,47943.0,-22.0,,,,,,0.0,679775.0,270536.0,,,,,,1205.0,,,0.0,9.0,,,,,28462.0,,,,4753760.0,,,,,,,30.0,,,258888.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HrWrjIXt5a,2Knk1KF,,taul,1K8T,0Xwj,3FCrXBz,wLOHP_YhcL,QK2STv9,,fD8E,F3hy,EKFb,09_Q,6JmL,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,1YxyYTLbzthWO,,_mQX9VG,,IoIBnwM,tu4M,cJvF,FzaX,oatipLp,zCkv,RsCQLlz,LM8l689qOp,,ELof,5Acm,vJ_w8kB,Zy3gnGM,,
3434,,,,,,1176.0,7.0,,,,,,824.0,,,,,,,,236.0,295.0,,4.0,160.0,,,166.56,,,,,,,0.0,,,735504.0,,,,,,0.0,,,,,,,,,,,,,3.8726769999999995,,,,,,,,9.0,,,,,,,3.0,42,49.0,,2462784.0,,0.0,,,47823.9,,0.0,,6.0,,,,,,,,,2424.0,,,,,,,,,,,,,,,40.0,,,64.0,133014.0,,,,,,720.0,,,,48.0,,3249.0,,,,,,,0.0,2330865.0,500822.0,,,,,,505.0,,,0.0,18.0,,,,,401170.0,,,,4693160.0,,,,,,,40.0,,,157662.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,234.0,,,P1WvyxLp3Z,RO12,,taul,1K8T,TyGl,6CXYbuk,nQUHwv83X4,,,IRT0,9_Y1,vzJD,09_Q,IYzP,Kxdu,kIsH,,uKAI,L84s,9pUnzWLbztKTo,,,,TDcBmwK,,,FzaX,ROeipLp,zCkv,K2SqEo9,LM8l689qOp,,,xb3V,6fzt,am14IcfM7tWLrUmRT52KtA,,
1278,,,,,,735.0,7.0,,,,,,4.0,,,,,,,,136.0,170.0,,0.0,32.0,,,86.96,,,,,,,0.0,,,6713040.0,,,,,,0.0,,,,,,,,,,,,,0.7545397,,,,,,,,9.0,,,,,,,,34,0.0,,3722672.0,,3.0,,,203043.6,,15.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,48.0,340589.6,,,,,,555.0,,,,84.0,,9.0,-14.0,,,,,,8.0,2485365.0,547446.0,,,,,,5.0,,,0.0,27.0,,,,,0.0,,,,10427920.0,,,,,,,14.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,264.0,,,75lr4RXktW,RO12,,taul,1K8T,EzKK,lUp7x5J,C_u8_AlBK7,,,4oNJ,9_Y1,Albh,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJtVhC,tDwc,UYBR,FzaX,qxvYjZW,oslk,ddLRDbC,LM8l689qOp,,,Xa3G,RAYp,F2FyR07IdsN7I,,
8285,,,,,,952.0,7.0,,,,,,2884.0,,,,,,,,196.0,245.0,,4.0,152.0,,,233.44,,,,,,,0.0,,,99384.0,,,,,,0.0,,,,,,,,,,,,,3.2864769999999996,,,,,,,,18.0,,,,,,,3.0,82,28.0,,0.0,,0.0,,,47346.6,,0.0,,18.0,,,,,,,,,158835.0,,,,,,,,,,,,,,,40.0,,,0.0,-667532.0,,,,,,685.0,,,,18.0,,20907.0,-24.0,,,,,,0.0,1614235.0,717138.0,,,,,,7095.0,,,0.0,9.0,,,,,128303.0,,,,3611200.0,,,,,,,36.0,,,1228920.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,9hRmfo875g,RO12,SEuy,taul,1K8T,FPxv,EW9tdq7,hCdK,6R5JXHB,smXZ,3taI,9_Y1,wGwL,VpdQ,IYzP,6C53VA1kCv,kIsH,,uKAI,Mtgm,fSKKIQdIPDXgw,,WBQ8vEK,,TDc_qpZ,VA4Q,UYBR,FzaX,lRbiSQE,zCkv,SGSAgU3,LM8l689qOp,,kG3k,wX53,6fzt,xwM2aC7IdeMC0,mj86,
15215,,,,,,350.0,7.0,,,,,,0.0,,,,,,,,60.0,75.0,,0.0,8.0,,,210.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.529801,,,,,,,,9.0,,,,,,,,48,0.0,,181848.0,,0.0,,,11635.65,,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,40.0,-9494.2,,,,,,145.0,,,,0.0,,1971.0,24.0,,,,,,0.0,223665.0,9080.0,,,,,,60.0,,,0.0,0.0,,,,,0.0,,,,347136.0,,,,,,,8.0,,,88680.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,318.0,,,GcUt0G8rTN,RO12,SEuy,taul,1K8T,487l,BoXLp7C,hCdK,YQ2lCAO,smXZ,Ksk9,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,t0bZU2p,,mAjbk_S,tdSs,UYBR,Lmli,FhTR2zc,oslk,MyA9M4r,LM8l689qOp,,kG3k,fKCe,RAYp,F2FyR07IdsN7I,mj86,
2624,,,,,,770.0,7.0,,,,,,36.0,,,,,,,,132.0,165.0,,0.0,104.0,,,220.08,,,,,,,0.0,,,5613288.0,,,,,,0.0,,,,,,,,,,,,,1.139073,,,,,,,,9.0,,,,,,,3.0,40,14.0,,252744.0,,0.0,,,229560.3,,15.0,,8.0,,,,,,,,,9552.0,,,,,,,,,,,,,,,32.0,,,16.0,115075.2,,,,,,480.0,,,,66.0,,2250.0,16.0,,,,,,0.0,0.0,2119880.0,,,,,,730.0,,,0.0,9.0,,,,,0.0,,,,10527520.0,,,,,,,0.0,,,2073600.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,gE8Wq6edh4,RO12,,taul,1K8T,PGNs,r6ccy5d,88EhRq8,,,fFry,9_Y1,_xpN,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,7aYT,cJvF,FzaX,LWkYE38,oslk,8ag7A2G,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,
3698,,,,,,756.0,14.0,,,,,,76.0,,,,,,,,168.0,210.0,,0.0,8.0,,,133.12,,,,,,,0.0,,,42384.0,,,,,,0.0,,,,,,,,,,,,,2.882931,,,,,,,,45.0,,,,,,,6.0,60,14.0,,36120.0,,0.0,,,4897.02,,5.0,,0.0,,,,,,,,,7398.0,,,,,,,,,,,,,,,0.0,,,32.0,-10441.0,,,,,,650.0,,,,24.0,,441.0,36.0,,,,,,0.0,360900.0,7320.0,,,,,,415.0,,,0.0,0.0,,,,,0.0,,,,355896.0,,,,,,,64.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,crIt0Go8Lb,RO12,SEuy,taul,1K8T,lK27,8RVBmIU,V_KvNzO,bCFO8d6,smXZ,DQ0L,9_Y1,rGJy,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,n10oFMh,,TDceha3,dimX,UYBR,FzaX,HlomS85,oslk,MMuldxq,LM8l689qOp,,kG3k,Qu4f,RAYp,F2FyR07IdsN7I,mj86,
6039,,,,,,1414.0,21.0,,,,,,784.0,,,,,,,,128.0,160.0,,8.0,40.0,,,220.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.1835080000000002,,,,,,,,27.0,,,,,,,,154,0.0,,3293648.0,,0.0,,,66058.5,,10.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,64.0,-133509.2,,,,,,510.0,,,,0.0,,16767.0,38.0,,,,,,0.0,3229975.0,706578.0,,,,,,215.0,,,0.0,27.0,,,,,706335.0,,,,6122880.0,,,,,,,30.0,,,573558.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Yddq9ayE15,AERks4l,,taul,1K8T,hAOr,fhk21Ss,gG77TqgKer,NdsUxTi,,8XmX,9_Y1,F_Lu,09_Q,kxE9,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,WsRVNrF85oPU_,,tV765zk,,pMWuoM5,Ico9,cJvF,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,ELof,TNEC,ZI9m,ib5G6X1eUxUn6,am7c,
4095,,,,,,693.0,7.0,,,,,,2792.0,,,,,,,,160.0,200.0,,2.0,8.0,,,324.24,,,,,,,0.0,,,7708740.0,,,,,,0.0,,,,,,,,,,,,,2.226234,,,,,,,,9.0,,,,,,,3.0,106,133.0,,2861864.0,,0.0,,,170840.4,,10.0,,0.0,,,,,,,,,11058.0,,,,,,,,,,,,,,,64.0,,,88.0,67872.0,,,,,,560.0,,,,108.0,,18261.0,,,,,,,0.0,3456010.0,51198.0,,,,,,2350.0,,,0.0,9.0,,,,,604800.0,,,,10128520.0,,,,,,,16.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,216.0,,,DHerjIKQ76,2Knk1KF,SEuy,taul,1K8T,LloI,EKR938I,L3P739L6cenqu,ZHATdO_,smXZ,jhq_,9_Y1,7WNq,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,2_HXmAG,,beK4AFX,aMI6,cJvF,FzaX,OrnLfvc,oslk,1J2cvxe,LM8l689qOp,,kG3k,WqMG,RAYp,55YFVY9,,
39574,,,,,,1694.0,7.0,,,,,,2728.0,,,,,,,,332.0,415.0,,0.0,24.0,,,186.64,,,,,,,0.0,,,87072.0,,,,,,0.0,,,,,,,,,,,,,3.2931,,,,,,,,9.0,,,,,,,3.0,212,28.0,,543624.0,,0.0,,,8126.67,,0.0,,2.0,,,,,,,,,73395.0,,,,,,,,,,,,,,,56.0,,,176.0,-34028.84,,,,,,1110.0,,,,54.0,,7992.0,4.0,,,,,,0.0,1018500.0,24594.0,,,,,,960.0,,,0.0,36.0,,,,,0.0,,,,1206612.0,,,,,,,96.0,,,19146.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,486.0,,,HYTvyx7ejg,2Knk1KF,,hiMqnEM7VgIk4JUu,1K8T,FgS1,fhk21Ss,koda1Jh,5YI2bXJ,,tO3Z,9_Y1,RcM7,VpdQ,oZyB,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,TVE1uh4F_wOi_,,VxjXbqO,,LxWSJXE,sqMX,cJvF,FzaX,4UxGlow,zCkv,catzS2D,LM8l689qOp,,ELof,szEZ,ZI9m,VjDE,,
14775,,,,,,2863.0,14.0,,,,,,5196.0,,,,,,,,372.0,465.0,,0.0,256.0,,,597.52,,,,,,,0.0,,,3061806.0,,,,,,0.0,,,,,,,,,,,,,5.6543470000000005,,,,,,,,27.0,,,,,,,,138,798.0,,3156920.0,,0.0,,,66562.8,,40.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,56.0,7955.56,,,,,,1845.0,,,,120.0,,24534.0,,,,,,,0.0,4538550.0,627136.0,,,,,,2065.0,,,0.0,18.0,,,,,0.0,,,,9255920.0,,,,,,,48.0,,,154620.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,a4vPe2fHUn,2Knk1KF,SEuy,LfvqpCtLOY,1K8T,487l,rXH4Eny,e1XhvTunuD,omixoon,smXZ,sOYL,9_Y1,mTeA,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,4teVgRD,,beK4AFX,upnW,UYBR,FzaX,MgW0FxM,oslk,yktAIRG,M_8D,,kG3k,FSa2,RAYp,55YFVY9,am7c,
